Customer ID,SnapshotDate,Churn,Recency,TenureDays,LifetimePurchaseDays,LifetimeOrders,LifetimeMonetary,LifetimeUnits,LifetimeUniqueProducts,AverageOrderValue,PurchaseDays30D,Orders30D,Monetary30D,Units30D,PurchaseDays60D,Orders60D,Monetary60D,Units60D,PurchaseDays90D,Orders90D,Monetary90D,Units90D,PurchaseDays180D,Orders180D,Monetary180D,Units180D,OrdersPrevious90D,MonetaryPrevious90D,PurchaseDaysPrevious90D,OrderChange90D,MonetaryChange90D,OrderTrendRatio90D,MonetaryTrendRatio90D,MedianPurchaseGap,LatestPurchaseGap,PurchaseGapStd,HasRepeatPurchaseHistory,SnapshotMonth,SnapshotQuarter,IsHolidaySeason,CancellationRows180D,CancelledUnits180D,CancellationValue180D,PositiveUnits180D,CancellationUnitRate180D
12586,2010-06-01,1,167,167,1,1,422.35,157,19,422.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,422.35,157,1.0,422.35,1.0,-1.0,-422.35,0.5,0.0023621117278847287,,,,0,6,2,0,0,0,0.0,157,0.0
12588,2010-06-01,1,41,41,1,1,229.1,166,15,229.1,0.0,0.0,0.0,0.0,1.0,1.0,229.1,166.0,1.0,1.0,229.1,166.0,1,1,229.1,166,0.0,0.0,0.0,1.0,229.1,2.0,230.1,,,,0,6,2,0,2,4,19.8,170,0.023529411764705882
12589,2010-06-01,1,133,133,1,1,661.5,304,42,661.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,661.5,304,1.0,661.5,1.0,-1.0,-661.5,0.5,0.0015094339622641509,,,,0,6,2,0,0,0,0.0,304,0.0
12594,2010-06-01,0,90,90,1,1,119.14,98,11,119.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,119.14,98.0,1,1,119.14,98,0.0,0.0,0.0,1.0,119.14,2.0,120.14,,,,0,6,2,0,0,0,0.0,98,0.0
12598,2010-06-01,1,90,92,2,2,575.39,359,36,287.69500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.32,16.0,2,2,575.39,359,1.0,555.07,1.0,0.0,-534.75,1.0,0.038340496700055744,2.0,2.0,0.0,1,6,2,0,2,16,20.32,375,0.042666666666666665
12599,2010-06-01,0,21,21,1,1,463.48,496,26,463.48,1.0,1.0,463.48,496.0,1.0,1.0,463.48,496.0,1.0,1.0,463.48,496.0,1,1,463.48,496,0.0,0.0,0.0,1.0,463.48,2.0,464.48,,,,0,6,2,0,0,0,0.0,496,0.0
12600,2010-06-01,0,21,176,5,5,1164.8400000000001,371,23,232.96800000000002,1.0,1.0,205.29000000000002,44.0,1.0,1.0,205.29000000000002,44.0,1.0,1.0,205.29000000000002,44.0,5,5,1164.8400000000001,371,4.0,959.5500000000001,4.0,-3.0,-754.26,0.4,0.21476237572224247,33.5,82.0,27.48977082479954,1,6,2,0,3,3,24.4,374,0.008021390374331552
12609,2010-06-01,0,5,163,3,3,917.75,369,34,305.9166666666667,1.0,1.0,269.2,80.0,1.0,1.0,269.2,80.0,2.0,2.0,623.15,237.0,3,3,917.75,369,1.0,294.6,1.0,1.0,328.54999999999995,1.5,2.111468200270636,79.0,56.0,23.0,1,6,2,0,0,0,0.0,369,0.0
12613,2010-06-01,0,53,169,2,2,1473.78,1017,73,736.89,0.0,0.0,0.0,0.0,1.0,1.0,341.77000000000004,165.0,1.0,1.0,341.77000000000004,165.0,2,2,1473.78,1017,1.0,1132.01,1.0,0.0,-790.24,1.0,0.302530427798519,116.0,116.0,0.0,1,6,2,0,10,72,118.15,1064,0.06766917293233082
12615,2010-06-01,0,75,75,1,1,1066.18,603,58,1066.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1066.18,603.0,1,1,1066.18,603,0.0,0.0,0.0,1.0,1066.18,2.0,1067.18,,,,0,6,2,0,4,14,89.3,617,0.022690437601296597
12619,2010-06-01,1,4,4,1,1,140.14,140,10,140.14,1.0,1.0,140.14,140.0,1.0,1.0,140.14,140.0,1.0,1.0,140.14,140.0,1,1,140.14,140,0.0,0.0,0.0,1.0,140.14,2.0,141.14,,,,0,6,2,0,0,0,0.0,140,0.0
12621,2010-06-01,0,9,112,4,4,2292.85,1566,79,573.2125000000001,2.0,2.0,1121.98,861.0,2.0,2.0,1121.98,861.0,3.0,3.0,2054.41,1386.0,4,4,2292.85,1566,1.0,238.44,1.0,2.0,1815.9699999999998,2.0,8.584238222519211,37.0,17.0,13.199326582148887,1,6,2,0,3,5,21.65,1571,0.003182686187141948
12623,2010-06-01,0,42,140,3,3,2068.59,1134,81,689.5300000000001,0.0,0.0,0.0,0.0,1.0,1.0,360.77,212.0,1.0,1.0,360.77,212.0,3,3,2068.59,1134,2.0,1707.82,2.0,-1.0,-1347.05,0.6666666666666666,0.21170749406022868,49.0,49.0,0.0,1,6,2,0,0,0,0.0,1134,0.0
12625,2010-06-01,0,40,40,1,1,879.69,519,37,879.69,0.0,0.0,0.0,0.0,1.0,1.0,879.69,519.0,1.0,1.0,879.69,519.0,1,1,879.69,519,0.0,0.0,0.0,1.0,879.69,2.0,880.69,,,,0,6,2,0,0,0,0.0,519,0.0
12631,2010-06-01,0,41,137,2,3,1664.41,739,71,554.8033333333334,0.0,0.0,0.0,0.0,1.0,2.0,926.23,477.0,1.0,2.0,926.23,477.0,2,3,1664.41,739,1.0,738.1800000000001,1.0,1.0,188.04999999999995,1.5,1.254403528233989,96.0,96.0,0.0,1,6,2,0,0,0,0.0,739,0.0
12632,2010-06-01,0,8,8,1,1,310.32,360,12,310.32,1.0,1.0,310.32,360.0,1.0,1.0,310.32,360.0,1.0,1.0,310.32,360.0,1,1,310.32,360,0.0,0.0,0.0,1.0,310.32,2.0,311.32,,,,0,6,2,0,2,24,29.999999999999996,384,0.0625
12638,2010-06-01,1,83,83,1,1,169.8,84,8,169.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,169.8,84.0,1,1,169.8,84,0.0,0.0,0.0,1.0,169.8,2.0,170.8,,,,0,6,2,0,0,0,0.0,84,0.0
12639,2010-06-01,1,71,71,1,1,213.57999999999998,144,14,213.57999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,213.57999999999998,144.0,1,1,213.57999999999998,144,0.0,0.0,0.0,1.0,213.57999999999998,2.0,214.57999999999998,,,,0,6,2,0,0,0,0.0,144,0.0
12643,2010-06-01,1,4,55,2,2,1848.4,1040,7,924.2,1.0,1.0,91.2,240.0,2.0,2.0,1848.4,1040.0,2.0,2.0,1848.4,1040.0,2,2,1848.4,1040,0.0,0.0,0.0,2.0,1848.4,3.0,1849.4,51.0,51.0,0.0,1,6,2,0,4,308,469.52,1340,0.2298507462686567
12644,2010-06-01,1,114,138,2,2,747.1800000000001,336,43,373.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,747.1800000000001,336,2.0,747.1800000000001,2.0,-2.0,-747.1800000000001,0.3333333333333333,0.001336576759603304,24.0,24.0,0.0,1,6,2,0,12,31,102.95,367,0.08446866485013624
12645,2010-06-01,1,90,112,2,2,736.34,419,37,368.16999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,419.09,218.0,2,2,736.34,419,1.0,317.25,1.0,0.0,101.83999999999997,1.0,1.3199999999999998,22.0,22.0,0.0,1,6,2,0,2,24,20.4,443,0.05417607223476298
12647,2010-06-01,0,11,139,12,12,5728.21,2489,149,477.35083333333336,2.0,2.0,1678.05,706.0,3.0,3.0,2106.95,842.0,6.0,6.0,3392.73,1436.0,12,12,5728.21,2489,6.0,2335.48,6.0,0.0,1057.25,1.0,1.452496918441416,13.0,8.0,6.705123241667555,1,6,2,0,9,55,123.35,2542,0.021636506687647522
12648,2010-06-01,1,84,145,2,2,292.8,167,15,146.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,88.05,64.0,2,2,292.8,167,1.0,204.75,1.0,0.0,-116.7,1.0,0.4328068043742406,61.0,61.0,0.0,1,6,2,0,0,0,0.0,167,0.0
12649,2010-06-01,1,27,140,3,3,693.4499999999999,427,36,231.14999999999998,1.0,1.0,360.29999999999995,226.0,1.0,1.0,360.29999999999995,226.0,1.0,1.0,360.29999999999995,226.0,3,3,693.4499999999999,427,2.0,333.15,2.0,-1.0,27.149999999999977,0.6666666666666666,1.0812509352087385,56.5,110.0,53.5,1,6,2,0,2,5,16.35,432,0.011574074074074073
12656,2010-06-01,0,6,6,1,1,819.0,348,51,819.0,1.0,1.0,819.0,348.0,1.0,1.0,819.0,348.0,1.0,1.0,819.0,348.0,1,1,819.0,348,0.0,0.0,0.0,1.0,819.0,2.0,820.0,,,,0,6,2,0,0,0,0.0,348,0.0
12662,2010-06-01,0,14,61,3,3,859.61,455,38,286.5366666666667,2.0,2.0,419.25,197.0,2.0,2.0,419.25,197.0,3.0,3.0,859.61,455.0,3,3,859.61,455,0.0,0.0,0.0,3.0,859.61,4.0,860.61,23.5,16.0,7.5,1,6,2,0,0,0,0.0,455,0.0
12663,2010-06-01,1,68,112,2,2,150.0,166,7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.65,99.0,2,2,150.0,166,1.0,82.35,1.0,0.0,-14.699999999999989,1.0,0.8236352729454111,44.0,44.0,0.0,1,6,2,0,1,12,35.400000000000006,178,0.06741573033707865
12664,2010-06-01,0,170,170,1,1,469.08000000000004,132,3,469.08000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,469.08000000000004,132,1.0,469.08000000000004,1.0,-1.0,-469.08000000000004,0.5,0.002127297481279782,,,,0,6,2,0,0,0,0.0,132,0.0
12665,2010-06-01,1,113,113,1,1,139.9,67,7,139.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,139.9,67,1.0,139.9,1.0,-1.0,-139.9,0.5,0.007097232079488999,,,,0,6,2,0,3,7,10.899999999999999,74,0.0945945945945946
12668,2010-06-01,1,11,121,3,3,4033.35,2146,186,1344.45,1.0,1.0,544.77,243.0,1.0,1.0,544.77,243.0,2.0,2.0,2511.61,1357.0,3,3,4033.35,2146,1.0,1521.74,1.0,1.0,989.8700000000001,1.5,1.6500584472726796,55.0,75.0,20.0,1,6,2,0,0,0,0.0,2146,0.0
12670,2010-06-01,1,110,110,1,1,207.60000000000002,48,7,207.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,207.60000000000002,48,1.0,207.60000000000002,1.0,-1.0,-207.60000000000002,0.5,0.004793863854266538,,,,0,6,2,0,0,0,0.0,48,0.0
12671,2010-06-01,1,50,50,1,1,2622.481,1460,45,2622.481,0.0,0.0,0.0,0.0,1.0,1.0,2622.481,1460.0,1.0,1.0,2622.481,1460.0,1,1,2622.481,1460,0.0,0.0,0.0,1.0,2622.481,2.0,2623.481,,,,0,6,2,0,0,0,0.0,1460,0.0
12672,2010-06-01,1,39,39,1,1,154.6,51,10,154.6,0.0,0.0,0.0,0.0,1.0,1.0,154.6,51.0,1.0,1.0,154.6,51.0,1,1,154.6,51,0.0,0.0,0.0,1.0,154.6,2.0,155.6,,,,0,6,2,0,3,7,26.55,58,0.1206896551724138
12675,2010-06-01,0,22,22,1,1,838.05,331,109,838.05,1.0,1.0,838.05,331.0,1.0,1.0,838.05,331.0,1.0,1.0,838.05,331.0,1,1,838.05,331,0.0,0.0,0.0,1.0,838.05,2.0,839.05,,,,0,6,2,0,2,2,23.7,333,0.006006006006006006
12677,2010-06-01,0,110,110,1,1,172.7,74,8,172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,172.7,74,1.0,172.7,1.0,-1.0,-172.7,0.5,0.0057570523891767415,,,,0,6,2,0,2,2,5.8,74,0.02702702702702703
12678,2010-06-01,0,26,145,2,2,8694.67,6445,99,4347.335,1.0,1.0,6564.37,4557.0,1.0,1.0,6564.37,4557.0,1.0,1.0,6564.37,4557.0,2,2,8694.67,6445,1.0,2130.3,1.0,0.0,4434.07,1.0,3.0804532444986625,119.0,119.0,0.0,1,6,2,0,0,0,0.0,6445,0.0
12681,2010-06-01,0,6,170,11,11,5671.15,3645,164,515.5590909090909,2.0,2.0,701.86,456.0,4.0,4.0,2006.82,1156.0,6.0,6.0,2604.23,1542.0,11,11,5671.15,3645,5.0,3066.92,5.0,1.0,-462.69000000000005,1.1666666666666667,0.8491844637409058,17.0,19.0,6.32771680782255,1,6,2,0,14,65,153.02,3710,0.01752021563342318
12682,2010-06-01,0,26,182,10,10,5229.5,2289,110,522.95,1.0,1.0,539.49,305.0,2.0,2.0,1331.13,603.0,3.0,3.0,1966.58,853.0,9,9,4857.2,2073,6.0,2890.62,6.0,-3.0,-924.04,0.5714285714285714,0.6804421051175465,14.0,22.0,8.615231988880057,1,6,2,0,0,0,0.0,2073,0.0
12683,2010-06-01,1,19,170,4,4,2056.08,1509,87,514.02,1.0,1.0,660.42,426.0,1.0,1.0,660.42,426.0,1.0,1.0,660.42,426.0,4,4,2056.08,1509,3.0,1395.66,3.0,-2.0,-735.2400000000001,0.5,0.4735726662179771,51.0,93.0,35.11251755270318,1,6,2,0,0,0,0.0,1509,0.0
12692,2010-06-01,1,81,81,1,1,110.95,36,13,110.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.95,36.0,1,1,110.95,36,0.0,0.0,0.0,1.0,110.95,2.0,111.95,,,,0,6,2,0,0,0,0.0,36,0.0
12695,2010-06-01,0,34,109,2,2,707.36,218,26,353.68,0.0,0.0,0.0,0.0,1.0,1.0,213.70000000000002,62.0,1.0,1.0,213.70000000000002,62.0,2,2,707.36,218,1.0,493.66,1.0,0.0,-279.96000000000004,1.0,0.43403549913071604,75.0,75.0,0.0,1,6,2,0,0,0,0.0,218,0.0
12698,2010-06-01,1,34,34,1,1,285.75,108,15,285.75,0.0,0.0,0.0,0.0,1.0,1.0,285.75,108.0,1.0,1.0,285.75,108.0,1,1,285.75,108,0.0,0.0,0.0,1.0,285.75,2.0,286.75,,,,0,6,2,0,0,0,0.0,108,0.0
12701,2010-06-01,0,77,77,1,1,511.32,361,34,511.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,511.32,361.0,1,1,511.32,361,0.0,0.0,0.0,1.0,511.32,2.0,512.3199999999999,,,,0,6,2,0,0,0,0.0,361,0.0
12703,2010-06-01,1,77,128,3,3,545.48,374,41,181.82666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,75.45,53.0,3,3,545.48,374,1.0,470.03000000000003,1.0,1.0,-394.58000000000004,1.5,0.16230388722586672,25.5,1.0,24.5,1,6,2,0,8,52,87.5,426,0.12206572769953052
12708,2010-06-01,0,32,165,5,5,1230.93,651,59,246.186,0.0,0.0,0.0,0.0,1.0,1.0,323.35,147.0,2.0,2.0,527.46,252.0,5,5,1230.93,651,3.0,703.47,3.0,-1.0,-176.01,0.75,0.7501525969878065,33.5,29.0,3.031088913245535,1,6,2,0,1,6,29.700000000000003,654,0.009174311926605505
12709,2010-06-01,0,26,174,6,8,11476.369999999999,4768,127,1434.5462499999999,1.0,1.0,1224.36,156.0,3.0,4.0,5348.38,1933.0,4.0,5.0,8266.14,3329.0,6,8,11476.369999999999,4768,3.0,3210.23,2.0,2.0,5055.91,1.5,2.5744465516328634,22.0,15.0,16.131955864060625,1,6,2,0,15,45,101.27,4809,0.009357454772301934
12711,2010-06-01,1,55,120,2,2,1213.05,763,55,606.525,0.0,0.0,0.0,0.0,1.0,1.0,735.75,459.0,1.0,1.0,735.75,459.0,2,2,1213.05,763,1.0,477.3,1.0,0.0,258.45,1.0,1.540351243989128,65.0,65.0,0.0,1,6,2,0,0,0,0.0,763,0.0
12712,2010-06-01,0,12,174,4,4,917.0,662,61,229.25,1.0,1.0,234.85,191.0,2.0,2.0,456.47,333.0,2.0,2.0,456.47,333.0,4,4,917.0,662,2.0,460.53,2.0,0.0,-4.059999999999945,1.0,0.9912031720581546,58.0,24.0,23.03620339089466,1,6,2,0,8,27,46.75,685,0.03941605839416058
12714,2010-06-01,0,34,179,4,4,4555.82,3126,206,1138.955,0.0,0.0,0.0,0.0,1.0,1.0,1134.6299999999999,945.0,2.0,2.0,2208.98,1596.0,4,4,4555.82,3126,2.0,2346.84,2.0,0.0,-137.86000000000013,1.0,0.9412821998091863,44.0,44.0,13.021349989749739,1,6,2,0,0,0,0.0,3126,0.0
12717,2010-06-01,1,34,34,1,1,227.93,93,15,227.93,0.0,0.0,0.0,0.0,1.0,1.0,227.93,93.0,1.0,1.0,227.93,93.0,1,1,227.93,93,0.0,0.0,0.0,1.0,227.93,2.0,228.93,,,,0,6,2,0,0,0,0.0,93,0.0
12725,2010-06-01,1,28,28,1,1,1008.9499999999999,705,47,1008.9499999999999,1.0,1.0,1008.9499999999999,705.0,1.0,1.0,1008.9499999999999,705.0,1.0,1.0,1008.9499999999999,705.0,1,1,1008.9499999999999,705,0.0,0.0,0.0,1.0,1008.9499999999999,2.0,1009.9499999999999,,,,0,6,2,0,0,0,0.0,705,0.0
12726,2010-06-01,0,68,68,1,1,345.36,360,9,345.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,345.36,360.0,1,1,345.36,360,0.0,0.0,0.0,1.0,345.36,2.0,346.36,,,,0,6,2,0,0,0,0.0,360,0.0
12727,2010-06-01,0,98,98,1,1,669.32,332,29,669.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,669.32,332,1.0,669.32,1.0,-1.0,-669.32,0.5,0.0014918248000954767,,,,0,6,2,0,0,0,0.0,332,0.0
12731,2010-06-01,0,16,91,2,2,2835.54,1254,38,1417.77,1.0,1.0,1209.1399999999999,638.0,1.0,1.0,1209.1399999999999,638.0,1.0,1.0,1209.1399999999999,638.0,2,2,2835.54,1254,1.0,1626.4,1.0,0.0,-417.2600000000002,1.0,0.7436032935971487,75.0,75.0,0.0,1,6,2,0,0,0,0.0,1254,0.0
12733,2010-06-01,0,133,133,1,1,1130.22,391,65,1130.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1130.22,391,1.0,1130.22,1.0,-1.0,-1130.22,0.5,0.0008840013436820424,,,,0,6,2,0,0,0,0.0,391,0.0
12742,2010-06-01,1,69,69,1,1,1185.02,1349,66,1185.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1185.02,1349.0,1,1,1185.02,1349,0.0,0.0,0.0,1.0,1185.02,2.0,1186.02,,,,0,6,2,0,1,10,16.5,1359,0.007358351729212656
12744,2010-06-01,1,35,35,1,1,1252.95,509,36,1252.95,0.0,0.0,0.0,0.0,1.0,1.0,1252.95,509.0,1.0,1.0,1252.95,509.0,1,1,1252.95,509,0.0,0.0,0.0,1.0,1252.95,2.0,1253.95,,,,0,6,2,0,0,0,0.0,509,0.0
12745,2010-06-01,0,18,18,1,1,456.91999999999996,268,10,456.91999999999996,1.0,1.0,456.91999999999996,268.0,1.0,1.0,456.91999999999996,268.0,1.0,1.0,456.91999999999996,268.0,1,1,456.91999999999996,268,0.0,0.0,0.0,1.0,456.91999999999996,2.0,457.91999999999996,,,,0,6,2,0,0,0,0.0,268,0.0
12747,2010-06-01,0,5,176,8,8,1929.0900000000001,498,46,241.13625000000002,1.0,1.0,267.37,79.0,2.0,2.0,459.6,128.0,3.0,3.0,670.49,198.0,8,8,1929.0900000000001,498,5.0,1258.6,5.0,-2.0,-588.1099999999999,0.6666666666666666,0.5330978088281995,19.0,34.0,19.338024296020247,1,6,2,0,6,13,86.55,507,0.02564102564102564
12748,2010-06-01,0,6,179,32,39,6262.2,3560,546,160.56923076923076,4.0,6.0,1205.5900000000001,611.0,8.0,10.0,1447.53,653.0,16.0,18.0,2508.68,1297.0,32,39,6262.2,3560,21.0,3753.52,16.0,-3.0,-1244.8400000000001,0.8636363636363636,0.6684423042093263,5.0,7.0,4.9759044796115734,1,6,2,0,10,49,146.09,3609,0.013577168190634524
12758,2010-06-01,0,33,182,3,3,4301.35,2543,116,1433.7833333333335,0.0,0.0,0.0,0.0,1.0,1.0,85.53999999999999,46.0,2.0,2.0,1928.57,1182.0,2,2,1928.57,1182,0.0,0.0,0.0,2.0,1928.57,3.0,1929.57,74.5,36.0,38.5,1,6,2,0,4,64,124.24,1204,0.053156146179401995
12759,2010-06-01,0,8,179,2,2,1574.68,1010,89,787.34,1.0,1.0,1120.42,732.0,1.0,1.0,1120.42,732.0,1.0,1.0,1120.42,732.0,2,2,1574.68,1010,1.0,454.26,1.0,0.0,666.1600000000001,1.0,2.4632517682203576,171.0,171.0,0.0,1,6,2,0,0,0,0.0,1010,0.0
12765,2010-06-01,0,30,85,3,3,468.29999999999995,318,22,156.1,1.0,1.0,118.79999999999998,72.0,2.0,2.0,336.29999999999995,218.0,3.0,3.0,468.29999999999995,318.0,3,3,468.29999999999995,318,0.0,0.0,0.0,3.0,468.29999999999995,4.0,469.29999999999995,27.5,24.0,3.5,1,6,2,0,0,0,0.0,318,0.0
12776,2010-06-01,1,111,111,1,1,27.5,45,3,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,27.5,45,1.0,27.5,1.0,-1.0,-27.5,0.5,0.03508771929824561,,,,0,6,2,0,0,0,0.0,45,0.0
12778,2010-06-01,1,46,46,1,1,348.6,364,26,348.6,0.0,0.0,0.0,0.0,1.0,1.0,348.6,364.0,1.0,1.0,348.6,364.0,1,1,348.6,364,0.0,0.0,0.0,1.0,348.6,2.0,349.6,,,,0,6,2,0,0,0,0.0,364,0.0
12779,2010-06-01,0,92,180,2,2,690.68,460,35,345.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,690.68,460,2.0,690.68,2.0,-2.0,-690.68,0.3333333333333333,0.0014457552625491558,88.0,88.0,0.0,1,6,2,0,0,0,0.0,460,0.0
12780,2010-06-01,1,42,42,1,1,322.4,284,19,322.4,0.0,0.0,0.0,0.0,1.0,1.0,322.4,284.0,1.0,1.0,322.4,284.0,1,1,322.4,284,0.0,0.0,0.0,1.0,322.4,2.0,323.4,,,,0,6,2,0,0,0,0.0,284,0.0
12785,2010-06-01,0,175,175,1,1,296.05,167,17,296.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,296.05,167,1.0,296.05,1.0,-1.0,-296.05,0.5,0.0033664366268305,,,,0,6,2,0,1,3,14.850000000000001,170,0.01764705882352941
12786,2010-06-01,1,53,53,1,1,668.5,320,17,668.5,0.0,0.0,0.0,0.0,1.0,1.0,668.5,320.0,1.0,1.0,668.5,320.0,1,1,668.5,320,0.0,0.0,0.0,1.0,668.5,2.0,669.5,,,,0,6,2,0,0,0,0.0,320,0.0
12789,2010-06-01,0,137,137,1,1,74.25,15,1,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,74.25,15,1.0,74.25,1.0,-1.0,-74.25,0.5,0.013289036544850499,,,,0,6,2,0,0,0,0.0,15,0.0
12791,2010-06-01,1,44,68,3,3,378.42999999999995,203,14,126.14333333333332,0.0,0.0,0.0,0.0,1.0,1.0,115.07,67.0,3.0,3.0,378.42999999999995,203.0,3,3,378.42999999999995,203,0.0,0.0,0.0,3.0,378.42999999999995,4.0,379.42999999999995,12.0,23.0,11.0,1,6,2,0,0,0,0.0,203,0.0
12796,2010-06-01,1,72,72,1,1,351.0,180,6,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,351.0,180.0,1,1,351.0,180,0.0,0.0,0.0,1.0,351.0,2.0,352.0,,,,0,6,2,0,0,0,0.0,180,0.0
12800,2010-06-01,0,120,120,1,1,347.33,197,23,347.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,347.33,197,1.0,347.33,1.0,-1.0,-347.33,0.5,0.0028708408692906156,,,,0,6,2,0,0,0,0.0,197,0.0
12802,2010-06-01,0,7,7,1,1,714.25,531,49,714.25,1.0,1.0,714.25,531.0,1.0,1.0,714.25,531.0,1.0,1.0,714.25,531.0,1,1,714.25,531,0.0,0.0,0.0,1.0,714.25,2.0,715.25,,,,0,6,2,0,0,0,0.0,531,0.0
12805,2010-06-01,0,49,118,2,2,418.2,184,19,209.1,0.0,0.0,0.0,0.0,1.0,1.0,181.7,98.0,1.0,1.0,181.7,98.0,2,2,418.2,184,1.0,236.5,1.0,0.0,-54.80000000000001,1.0,0.7692631578947368,69.0,69.0,0.0,1,6,2,0,0,0,0.0,184,0.0
12806,2010-06-01,1,16,32,2,2,2558.96,2084,56,1279.48,1.0,1.0,1489.46,1234.0,2.0,2.0,2558.96,2084.0,2.0,2.0,2558.96,2084.0,2,2,2558.96,2084,0.0,0.0,0.0,2.0,2558.96,3.0,2559.96,16.0,16.0,0.0,1,6,2,0,0,0,0.0,2084,0.0
12809,2010-06-01,1,9,91,2,2,971.53,289,51,485.765,1.0,1.0,464.95,101.0,1.0,1.0,464.95,101.0,1.0,1.0,464.95,101.0,2,2,971.53,289,1.0,506.58000000000004,1.0,0.0,-41.63000000000005,1.0,0.917983372079278,82.0,82.0,0.0,1,6,2,0,3,4,23.4,291,0.013745704467353952
12810,2010-06-01,0,120,120,1,1,159.66,98,10,159.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,159.66,98,1.0,159.66,1.0,-1.0,-159.66,0.5,0.006224324660774306,,,,0,6,2,0,0,0,0.0,98,0.0
12813,2010-06-01,0,22,137,2,2,1002.8,724,14,501.4,1.0,1.0,776.6,544.0,1.0,1.0,776.6,544.0,1.0,1.0,776.6,544.0,2,2,1002.8,724,1.0,226.2,1.0,0.0,550.4000000000001,1.0,3.422535211267606,115.0,115.0,0.0,1,6,2,0,0,0,0.0,724,0.0
12820,2010-06-01,0,7,178,4,4,1041.72,831,60,260.43,1.0,1.0,228.45,142.0,1.0,1.0,228.45,142.0,1.0,1.0,228.45,142.0,4,4,1041.72,831,3.0,813.27,3.0,-2.0,-584.8199999999999,0.5,0.28178613973252115,41.0,91.0,24.055491403558285,1,6,2,0,3,38,41.58,869,0.04372842347525892
12821,2010-06-01,1,55,55,1,1,128.07999999999998,92,7,128.07999999999998,0.0,0.0,0.0,0.0,1.0,1.0,128.07999999999998,92.0,1.0,1.0,128.07999999999998,92.0,1,1,128.07999999999998,92,0.0,0.0,0.0,1.0,128.07999999999998,2.0,129.07999999999998,,,,0,6,2,0,0,0,0.0,92,0.0
12823,2010-06-01,0,13,123,5,5,1559.5,250,1,311.9,1.0,1.0,317.5,50.0,2.0,2.0,635.0,100.0,4.0,4.0,1143.0,180.0,5,5,1559.5,250,1.0,416.5,1.0,3.0,726.5,2.5,2.740119760479042,28.5,27.0,6.18465843842649,1,6,2,0,0,0,0.0,250,0.0
12825,2010-06-01,0,85,85,1,1,214.82999999999998,55,10,214.82999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.82999999999998,55.0,1,1,214.82999999999998,55,0.0,0.0,0.0,1.0,214.82999999999998,2.0,215.82999999999998,,,,0,6,2,0,0,0,0.0,55,0.0
