Customer ID,SnapshotDate,Segment,CustomerValue,SegmentFrequency,ChurnProbability,AboveModelThreshold,ProbabilityThreshold,CampaignPriorityBand,CampaignRecommendedAction,CustomerValueCap,ValueAtRiskScore,ProbabilityRank,ValueAtRiskRank,ValueProtectionPriorityBand,ValueProtectionRecommendedAction,ModelVersion
12510,2011-12-10,At-risk established,2989.33,7,0.669585610629468,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2001.6123534229876,1365,267,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12512,2011-12-10,Lapsed low-value,138.03,2,0.8376101544278827,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,115.61532961568065,418,3264,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12513,2011-12-10,Lapsed low-value,532.79,1,0.8452968776949658,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,450.3657234671008,364,2281,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12516,2011-12-10,At-risk established,2288.62,4,0.7186089455998785,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1644.622805078794,1185,416,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12517,2011-12-10,Recent developing,2284.89,4,0.386171450125538,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,882.3592846773405,2465,1242,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12518,2011-12-10,Recent developing,1840.89,5,0.2607266499803715,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,479.9690826823661,2799,2190,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12519,2011-12-10,Recent developing,605.19,2,0.8967191754650692,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,542.6854777997053,97,2001,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12520,2011-12-10,At-risk established,2307.26,5,0.5802736173289997,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1338.842106318508,1786,652,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12521,2011-12-10,Lapsed low-value,545.68,1,0.856517867356535,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,467.38466985911396,300,2219,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12522,2011-12-10,Recent developing,156.72,2,0.5961903044926135,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,93.43494452008238,1715,3325,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12523,2011-12-10,Champions,3907.8,23,0.0628528529522179,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,245.61637876667714,3241,2909,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12524,2011-12-10,Champions,9759.36,17,0.1986445229690253,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1938.6434116829869,2951,294,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12526,2011-12-10,Recent developing,1172.66,3,0.4605281647321356,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,540.0429576547862,2217,2012,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12527,2011-12-10,At-risk established,717.51,5,0.7387741683735839,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,530.0778535497302,1115,2043,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12528,2011-12-10,Recent developing,1634.28,6,0.3992098688088381,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,652.4207043969079,2421,1736,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12530,2011-12-10,Champions,3329.86,9,0.4222099036062242,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1405.8998696222218,2334,585,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12531,2011-12-10,Recent developing,1737.05,2,0.93271010842421,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,1620.1640938382739,30,423,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12532,2011-12-10,Recent developing,313.83000000000004,1,0.7999889536260015,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,251.0605333164481,772,2892,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12534,2011-12-10,Lapsed low-value,981.18,1,0.8373378704267933,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,821.579171705361,421,1342,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12535,2011-12-10,Recent developing,716.35,2,0.7614018103145761,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,545.4301868188466,1042,1995,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12536,2011-12-10,Exceptional high-value,4151.26,1,0.5472872605200514,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2271.9317131064686,1926,200,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12538,2011-12-10,Recent developing,640.45,2,0.8521447761700666,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,545.7561218981192,329,1994,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12539,2011-12-10,Champions,11186.75,7,0.4683119983684852,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,5238.8892477486515,2195,20,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12540,2011-12-10,Champions,19172.04,32,0.0112146185396683,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,215.00711522726226,3385,2992,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12541,2011-12-10,Recent developing,841.18,3,0.6444853408098146,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,542.1281789823997,1475,2003,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12544,2011-12-10,Recent developing,299.7,1,0.8006187368787754,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,239.94543544256896,758,2925,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12545,2011-12-10,Recent developing,832.39,2,0.7921631967640328,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,659.3887233544133,855,1716,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12546,2011-12-10,Recent developing,1001.5,2,0.5876262808996674,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,588.5077203210169,1744,1894,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12548,2011-12-10,Lapsed low-value,67.19999999999999,1,0.8803389170309581,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,59.15877522448037,136,3387,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12550,2011-12-10,Recent developing,824.83,1,0.8095418459948357,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,667.7344008319203,654,1692,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12552,2011-12-10,Recent developing,317.82,1,0.8028210372655616,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,255.1525820637408,731,2881,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12553,2011-12-10,Champions,4044.82,12,0.1763179258075964,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,713.1742726650821,3004,1582,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12556,2011-12-10,Recent developing,603.71,2,0.6403701179228477,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,386.5978438912024,1490,2465,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12557,2011-12-10,Champions,18716.14,8,0.3125757995576245,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,5850.212425132438,2666,11,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12560,2011-12-10,Recent developing,1894.31,2,0.5908160277638949,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1119.1887095534237,1733,881,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12562,2011-12-10,Champions,4426.92,9,0.1627319706803508,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,720.4014156442586,3043,1568,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12566,2011-12-10,Lapsed low-value,292.7,1,0.8336707861984198,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,244.01543912027748,447,2914,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12567,2011-12-10,Champions,12151.82,15,0.1675178397748148,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2035.64663573239,3029,257,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12569,2011-12-10,Champions,3128.99,32,0.0017585091592905,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,5.502357574328381,3425,3441,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12571,2011-12-10,Recent developing,519.61,2,0.6483165258375936,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,336.871749990472,1452,2619,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12572,2011-12-10,Recent developing,896.72,2,0.5517159415029591,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,494.7347190645335,1905,2150,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12576,2011-12-10,Champions,2003.87,8,0.3838858352185797,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,769.2573086194553,2478,1448,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12577,2011-12-10,Champions,1587.4,8,0.7070988834860592,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1122.4487676457704,1234,878,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12578,2011-12-10,Champions,3967.7,4,0.6312990984983259,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2504.8054331118074,1542,150,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12579,2011-12-10,Lapsed low-value,374.72,1,0.8260979181042096,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,309.5554118720095,521,2693,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12581,2011-12-10,Recent developing,179.71,1,0.8092257971612569,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,145.4259680078495,661,3175,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12583,2011-12-10,Champions,13211.75,27,0.0207854551719603,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,274.6122373681465,3343,2821,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12584,2011-12-10,Champions,1824.7,9,0.1056455818049012,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,192.77149311940323,3158,3042,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12586,2011-12-10,Recent developing,2045.67,4,0.8281716163448043,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,1694.1658304080759,498,383,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12587,2011-12-10,Recent developing,104.0,1,0.7984441586975566,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,83.03819250454589,784,3349,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
