Customer ID,Segment,Recency,Frequency,Monetary,SnapshotDate
12723,Recent developing,4,5,707.07,2011-12-10 12:50:00
12724,Champions,5,7,2083.52,2011-12-10 12:50:00
12725,At-risk established,371,3,2278.56,2011-12-10 12:50:00
12726,Champions,28,11,3690.6,2011-12-10 12:50:00
12727,Champions,11,10,4890.53,2011-12-10 12:50:00
12728,At-risk established,71,5,926.17,2011-12-10 12:50:00
12729,Lapsed low-value,114,1,417.01,2011-12-10 12:50:00
12730,Lapsed low-value,522,1,703.25,2011-12-10 12:50:00
12731,Champions,24,17,25540.21,2011-12-10 12:50:00
12732,Lapsed low-value,180,1,218.26000000000002,2011-12-10 12:50:00
12733,At-risk established,234,4,2325.97,2011-12-10 12:50:00
12734,At-risk established,353,3,603.65,2011-12-10 12:50:00
12735,Lapsed low-value,315,2,689.5699999999999,2011-12-10 12:50:00
12736,Lapsed low-value,333,1,144.0,2011-12-10 12:50:00
12738,Lapsed low-value,372,1,274.7,2011-12-10 12:50:00
12739,At-risk established,99,2,2421.23,2011-12-10 12:50:00
12740,Recent developing,64,1,427.6,2011-12-10 12:50:00
12741,Lapsed low-value,533,1,236.07,2011-12-10 12:50:00
12742,Lapsed low-value,626,1,1185.02,2011-12-10 12:50:00
12743,Lapsed low-value,134,2,546.43,2011-12-10 12:50:00
12744,Champions,56,8,13158.16,2011-12-10 12:50:00
12745,Lapsed low-value,487,2,723.85,2011-12-10 12:50:00
12746,Lapsed low-value,541,1,242.75,2011-12-10 12:50:00
12747,Champions,2,26,9196.69,2011-12-10 12:50:00
12749,Champions,4,9,6288.44,2011-12-10 12:50:00
12750,Lapsed low-value,129,1,275.88,2011-12-10 12:50:00
12751,Lapsed low-value,445,1,268.27,2011-12-10 12:50:00
12753,Champions,23,6,21022.579999999998,2011-12-10 12:50:00
12754,At-risk established,236,3,3010.74,2011-12-10 12:50:00
12755,At-risk established,281,3,6632.65,2011-12-10 12:50:00
12756,Lapsed low-value,87,1,112.07999999999998,2011-12-10 12:50:00
12757,Champions,16,9,4184.2,2011-12-10 12:50:00
12758,At-risk established,117,7,9779.0,2011-12-10 12:50:00
12759,Champions,52,8,4618.74,2011-12-10 12:50:00
12760,Lapsed low-value,456,1,317.8,2011-12-10 12:50:00
12761,Lapsed low-value,465,1,712.95,2011-12-10 12:50:00
12762,Recent developing,8,2,1702.52,2011-12-10 12:50:00
12763,At-risk established,138,2,814.16,2011-12-10 12:50:00
12764,At-risk established,317,1,1693.88,2011-12-10 12:50:00
12765,At-risk established,472,6,1299.58,2011-12-10 12:50:00
12766,Champions,4,9,9074.43,2011-12-10 12:50:00
12767,Lapsed low-value,376,1,949.82,2011-12-10 12:50:00
12769,Lapsed low-value,239,1,1143.6,2011-12-10 12:50:00
12770,At-risk established,211,2,3042.45,2011-12-10 12:50:00
12771,Lapsed low-value,486,1,206.5,2011-12-10 12:50:00
12772,Recent developing,60,1,752.47,2011-12-10 12:50:00
12774,Lapsed low-value,536,1,83.7,2011-12-10 12:50:00
12775,Champions,17,7,1516.32,2011-12-10 12:50:00
12776,Lapsed low-value,668,1,27.5,2011-12-10 12:50:00
12777,Lapsed low-value,458,1,519.45,2011-12-10 12:50:00
12778,Champions,20,9,1541.68,2011-12-10 12:50:00
12779,Champions,38,14,6389.96,2011-12-10 12:50:00
12780,Lapsed low-value,599,1,322.4,2011-12-10 12:50:00
12781,Recent developing,64,2,707.48,2011-12-10 12:50:00
12782,Champions,5,11,3776.79,2011-12-10 12:50:00
12783,Recent developing,2,4,1295.87,2011-12-10 12:50:00
12784,Recent developing,15,2,1552.75,2011-12-10 12:50:00
12785,At-risk established,364,3,883.7,2011-12-10 12:50:00
12786,Lapsed low-value,610,1,668.5,2011-12-10 12:50:00
12787,Recent developing,10,4,799.18,2011-12-10 12:50:00
12788,Lapsed low-value,463,4,384.9,2011-12-10 12:50:00
12789,Recent developing,65,3,225.35,2011-12-10 12:50:00
12790,Lapsed low-value,192,2,518.45,2011-12-10 12:50:00
12791,At-risk established,374,5,834.4300000000001,2011-12-10 12:50:00
12792,Lapsed low-value,257,2,715.01,2011-12-10 12:50:00
12793,At-risk established,335,3,849.33,2011-12-10 12:50:00
12794,Recent developing,53,2,860.41,2011-12-10 12:50:00
12795,Recent developing,19,1,318.48,2011-12-10 12:50:00
12796,Lapsed low-value,628,1,351.0,2011-12-10 12:50:00
12797,Lapsed low-value,366,2,613.46,2011-12-10 12:50:00
12798,Champions,10,4,8510.93,2011-12-10 12:50:00
12799,Lapsed low-value,529,1,219.35,2011-12-10 12:50:00
12800,Lapsed low-value,470,2,500.25,2011-12-10 12:50:00
12801,Lapsed low-value,501,1,831.87,2011-12-10 12:50:00
12802,At-risk established,187,5,2120.42,2011-12-10 12:50:00
12803,Lapsed low-value,393,1,1017.81,2011-12-10 12:50:00
12804,Lapsed low-value,466,2,327.02,2011-12-10 12:50:00
12805,At-risk established,382,4,1230.95,2011-12-10 12:50:00
12806,At-risk established,572,2,2558.96,2011-12-10 12:50:00
12807,Lapsed low-value,383,1,250.35,2011-12-10 12:50:00
12808,Recent developing,37,5,850.1,2011-12-10 12:50:00
12809,At-risk established,178,3,1349.64,2011-12-10 12:50:00
12810,Lapsed low-value,535,2,534.99,2011-12-10 12:50:00
12811,At-risk established,262,4,893.9,2011-12-10 12:50:00
12812,Recent developing,45,1,229.64000000000001,2011-12-10 12:50:00
12813,At-risk established,502,3,1621.8,2011-12-10 12:50:00
12814,Lapsed low-value,102,1,85.92,2011-12-10 12:50:00
12815,At-risk established,148,2,863.46,2011-12-10 12:50:00
12816,Lapsed low-value,96,2,452.20000000000005,2011-12-10 12:50:00
12817,At-risk established,281,3,570.98,2011-12-10 12:50:00
12818,Lapsed low-value,262,1,1160.38,2011-12-10 12:50:00
12819,Lapsed low-value,458,1,540.52,2011-12-10 12:50:00
12820,Champions,3,11,2647.94,2011-12-10 12:50:00
12821,Lapsed low-value,214,2,220.8,2011-12-10 12:50:00
12822,Recent developing,71,2,918.98,2011-12-10 12:50:00
12823,Champions,75,18,6501.5,2011-12-10 12:50:00
12824,Recent developing,60,1,397.12,2011-12-10 12:50:00
12825,Lapsed low-value,521,2,518.63,2011-12-10 12:50:00
12826,Champions,3,12,2945.2000000000003,2011-12-10 12:50:00
12827,Recent developing,6,3,430.15000000000003,2011-12-10 12:50:00
12828,Recent developing,3,6,1018.71,2011-12-10 12:50:00
12829,Lapsed low-value,337,3,345.35,2011-12-10 12:50:00
12830,Champions,38,6,6814.64,2011-12-10 12:50:00
12831,Lapsed low-value,262,3,451.11,2011-12-10 12:50:00
12832,Recent developing,32,2,383.03,2011-12-10 12:50:00
12833,Lapsed low-value,145,1,417.38,2011-12-10 12:50:00
12834,Lapsed low-value,283,1,312.38,2011-12-10 12:50:00
12836,Champions,59,15,6546.47,2011-12-10 12:50:00
12837,Lapsed low-value,173,2,688.41,2011-12-10 12:50:00
12838,Champions,34,10,3376.03,2011-12-10 12:50:00
12839,Champions,3,26,9962.33,2011-12-10 12:50:00
12840,At-risk established,144,7,4013.87,2011-12-10 12:50:00
12841,Champions,5,40,7394.38,2011-12-10 12:50:00
12842,At-risk established,70,4,1917.99,2011-12-10 12:50:00
12843,Champions,66,28,6252.12,2011-12-10 12:50:00
12844,Recent developing,29,4,648.6,2011-12-10 12:50:00
12845,Lapsed low-value,267,4,354.09,2011-12-10 12:50:00
12847,Recent developing,22,2,1636.8999999999999,2011-12-10 12:50:00
12848,Lapsed low-value,676,1,208.0,2011-12-10 12:50:00
12849,Champions,31,6,3064.07,2011-12-10 12:50:00
12850,Lapsed low-value,446,1,330.0,2011-12-10 12:50:00
12851,Lapsed low-value,97,2,284.13,2011-12-10 12:50:00
12852,Lapsed low-value,295,1,299.75,2011-12-10 12:50:00
12853,At-risk established,135,11,3712.3,2011-12-10 12:50:00
12854,At-risk established,79,7,2922.37,2011-12-10 12:50:00
12855,At-risk established,373,4,650.9399999999999,2011-12-10 12:50:00
12856,Champions,8,6,2162.68,2011-12-10 12:50:00
12857,At-risk established,211,6,3684.25,2011-12-10 12:50:00
12858,Lapsed low-value,383,1,177.92,2011-12-10 12:50:00
12859,Lapsed low-value,459,1,575.1,2011-12-10 12:50:00
12860,Lapsed low-value,693,1,55.47,2011-12-10 12:50:00
12861,Lapsed low-value,620,1,68.25,2011-12-10 12:50:00
12862,At-risk established,426,2,1008.3199999999999,2011-12-10 12:50:00
12863,At-risk established,52,6,2775.5499999999997,2011-12-10 12:50:00
12864,Lapsed low-value,138,2,299.57,2011-12-10 12:50:00
12865,Recent developing,26,4,3303.31,2011-12-10 12:50:00
12866,At-risk established,283,3,1092.35,2011-12-10 12:50:00
12867,Champions,26,13,7866.17,2011-12-10 12:50:00
12868,At-risk established,186,8,2247.06,2011-12-10 12:50:00
12869,Lapsed low-value,682,1,337.66999999999996,2011-12-10 12:50:00
12870,At-risk established,375,3,1648.55,2011-12-10 12:50:00
12871,At-risk established,84,3,744.02,2011-12-10 12:50:00
12872,At-risk established,327,12,3683.79,2011-12-10 12:50:00
12873,At-risk established,282,3,2027.3,2011-12-10 12:50:00
12874,Lapsed low-value,385,2,858.42,2011-12-10 12:50:00
12875,At-risk established,143,5,1356.99,2011-12-10 12:50:00
12876,At-risk established,58,4,3738.59,2011-12-10 12:50:00
12877,Champions,4,20,2955.17,2011-12-10 12:50:00
12878,At-risk established,236,2,841.64,2011-12-10 12:50:00
12879,Recent developing,45,3,554.97,2011-12-10 12:50:00
12880,Lapsed low-value,382,2,640.13,2011-12-10 12:50:00
12881,Lapsed low-value,276,1,298.0,2011-12-10 12:50:00
12882,Recent developing,9,2,1463.04,2011-12-10 12:50:00
12883,Recent developing,25,4,703.47,2011-12-10 12:50:00
12884,Lapsed low-value,88,1,309.05,2011-12-10 12:50:00
12885,At-risk established,63,3,1158.27,2011-12-10 12:50:00
12886,Recent developing,68,2,1351.09,2011-12-10 12:50:00
12887,Lapsed low-value,384,1,222.4,2011-12-10 12:50:00
12888,Lapsed low-value,214,2,313.77,2011-12-10 12:50:00
12889,Lapsed low-value,381,4,370.61,2011-12-10 12:50:00
12890,Recent developing,24,2,717.27,2011-12-10 12:50:00
12891,At-risk established,186,11,823.5,2011-12-10 12:50:00
12892,Lapsed low-value,397,1,263.38,2011-12-10 12:50:00
12893,Recent developing,31,1,188.14,2011-12-10 12:50:00
12894,Lapsed low-value,575,1,157.35,2011-12-10 12:50:00
12895,Recent developing,42,2,347.3,2011-12-10 12:50:00
12897,At-risk established,205,4,514.25,2011-12-10 12:50:00
12898,Lapsed low-value,464,2,310.96000000000004,2011-12-10 12:50:00
12899,Lapsed low-value,414,1,366.4,2011-12-10 12:50:00
12900,Lapsed low-value,422,1,340.33,2011-12-10 12:50:00
12901,Champions,9,28,16285.18,2011-12-10 12:50:00
12902,Lapsed low-value,265,1,138.68,2011-12-10 12:50:00
12903,Lapsed low-value,429,1,833.53,2011-12-10 12:50:00
12904,Recent developing,18,2,509.58,2011-12-10 12:50:00
12905,At-risk established,577,2,1011.82,2011-12-10 12:50:00
12906,Champions,12,5,2919.81,2011-12-10 12:50:00
12907,Lapsed low-value,396,2,508.91,2011-12-10 12:50:00
12908,At-risk established,176,4,1458.0,2011-12-10 12:50:00
12909,Champions,40,8,3036.02,2011-12-10 12:50:00
12910,Champions,23,13,5747.02,2011-12-10 12:50:00
12911,Lapsed low-value,552,1,1680.47,2011-12-10 12:50:00
12912,Recent developing,3,5,1662.3,2011-12-10 12:50:00
12913,Champions,5,13,6700.860000000001,2011-12-10 12:50:00
12914,Lapsed low-value,401,1,223.98,2011-12-10 12:50:00
12915,At-risk established,149,4,1084.85,2011-12-10 12:50:00
12916,At-risk established,139,7,4632.22,2011-12-10 12:50:00
12917,At-risk established,128,6,4329.5,2011-12-10 12:50:00
12919,Recent developing,8,6,1301.44,2011-12-10 12:50:00
12920,Recent developing,17,4,488.09000000000003,2011-12-10 12:50:00
12922,Lapsed low-value,161,1,405.38,2011-12-10 12:50:00
12923,Recent developing,64,3,788.62,2011-12-10 12:50:00
12924,Champions,88,12,2415.56,2011-12-10 12:50:00
12925,Recent developing,5,3,729.3299999999999,2011-12-10 12:50:00
12926,At-risk established,411,4,1548.08,2011-12-10 12:50:00
12927,Lapsed low-value,395,1,197.31,2011-12-10 12:50:00
12928,Champions,35,12,4304.89,2011-12-10 12:50:00
12929,Lapsed low-value,312,1,102.9,2011-12-10 12:50:00
12930,Recent developing,78,2,409.9,2011-12-10 12:50:00
12932,At-risk established,539,8,1698.56,2011-12-10 12:50:00
12933,Champions,24,8,1668.08,2011-12-10 12:50:00
12934,Lapsed low-value,737,1,181.65,2011-12-10 12:50:00
12935,Champions,2,15,4182.01,2011-12-10 12:50:00
12936,Recent developing,17,4,1004.9,2011-12-10 12:50:00
12937,Champions,15,9,3097.61,2011-12-10 12:50:00
12938,Recent developing,26,1,114.14,2011-12-10 12:50:00
12939,Champions,64,20,25264.8,2011-12-10 12:50:00
12940,Recent developing,55,2,877.54,2011-12-10 12:50:00
12941,Lapsed low-value,724,1,377.49,2011-12-10 12:50:00
12942,At-risk established,131,3,942.65,2011-12-10 12:50:00
12943,Lapsed low-value,558,2,496.5,2011-12-10 12:50:00
12944,Recent developing,36,2,604.51,2011-12-10 12:50:00
12945,At-risk established,288,2,900.11,2011-12-10 12:50:00
12946,Lapsed low-value,437,1,324.45,2011-12-10 12:50:00
12947,At-risk established,144,6,1711.33,2011-12-10 12:50:00
12948,Champions,16,9,2306.18,2011-12-10 12:50:00
12949,Champions,31,22,15391.0,2011-12-10 12:50:00
12950,Recent developing,2,3,1843.0,2011-12-10 12:50:00
12951,Champions,9,15,3164.42,2011-12-10 12:50:00
12952,Recent developing,6,4,1382.8400000000001,2011-12-10 12:50:00
12953,Recent developing,10,2,828.8100000000001,2011-12-10 12:50:00
12954,Lapsed low-value,639,1,162.45,2011-12-10 12:50:00
12955,Champions,1,11,4734.26,2011-12-10 12:50:00
12956,At-risk established,306,4,521.89,2011-12-10 12:50:00
12957,Champions,10,13,8628.42,2011-12-10 12:50:00
12958,Lapsed low-value,400,2,539.49,2011-12-10 12:50:00
12959,Lapsed low-value,484,1,150.95,2011-12-10 12:50:00
12960,At-risk established,414,4,1322.07,2011-12-10 12:50:00
12961,Lapsed low-value,379,1,211.99,2011-12-10 12:50:00
12962,Recent developing,7,2,266.39,2011-12-10 12:50:00
12963,Champions,8,12,3528.39,2011-12-10 12:50:00
12964,Lapsed low-value,437,1,132.24,2011-12-10 12:50:00
12965,Recent developing,89,1,771.91,2011-12-10 12:50:00
12966,Recent developing,10,1,160.18,2011-12-10 12:50:00
12967,At-risk established,358,3,3849.52,2011-12-10 12:50:00
12968,Lapsed low-value,112,1,135.95,2011-12-10 12:50:00
12969,Lapsed low-value,603,1,122.45,2011-12-10 12:50:00
12970,Champions,7,10,1523.91,2011-12-10 12:50:00
12972,At-risk established,414,4,1115.95,2011-12-10 12:50:00
12973,Lapsed low-value,414,1,385.55,2011-12-10 12:50:00
12974,Lapsed low-value,198,2,408.95,2011-12-10 12:50:00
12975,At-risk established,437,6,1993.99,2011-12-10 12:50:00
12976,At-risk established,212,8,3156.38,2011-12-10 12:50:00
12977,At-risk established,156,4,517.63,2011-12-10 12:50:00
12978,At-risk established,385,5,2502.82,2011-12-10 12:50:00
12979,Lapsed low-value,729,1,479.54,2011-12-10 12:50:00
12980,Champions,158,21,15909.390000000001,2011-12-10 12:50:00
12981,Recent developing,30,2,372.21999999999997,2011-12-10 12:50:00
12982,At-risk established,243,8,2564.22,2011-12-10 12:50:00
12983,Lapsed low-value,598,1,490.08000000000004,2011-12-10 12:50:00
12984,Recent developing,19,1,97.5,2011-12-10 12:50:00
12985,Recent developing,1,2,1215.6200000000001,2011-12-10 12:50:00
12986,At-risk established,429,9,2019.69,2011-12-10 12:50:00
12987,At-risk established,74,5,1298.51,2011-12-10 12:50:00
12988,Lapsed low-value,292,1,535.32,2011-12-10 12:50:00
12989,Champions,3,32,12911.65,2011-12-10 12:50:00
12990,Recent developing,31,7,955.5,2011-12-10 12:50:00
12991,Recent developing,23,3,764.82,2011-12-10 12:50:00
12992,Lapsed low-value,725,1,93.35000000000001,2011-12-10 12:50:00
12993,Recent developing,23,8,1191.26,2011-12-10 12:50:00
12994,Recent developing,4,3,902.22,2011-12-10 12:50:00
12995,Lapsed low-value,85,1,200.72,2011-12-10 12:50:00
12996,Lapsed low-value,376,1,355.5,2011-12-10 12:50:00
12997,Champions,22,8,2073.01,2011-12-10 12:50:00
12998,At-risk established,493,3,897.38,2011-12-10 12:50:00
12999,Lapsed low-value,196,3,455.88,2011-12-10 12:50:00
13000,At-risk established,107,4,992.0,2011-12-10 12:50:00
13001,Champions,4,33,24141.0,2011-12-10 12:50:00
13002,Lapsed low-value,318,3,414.13,2011-12-10 12:50:00
13003,Lapsed low-value,106,3,149.05,2011-12-10 12:50:00
13004,Champions,12,36,11159.79,2011-12-10 12:50:00
13005,At-risk established,174,4,935.03,2011-12-10 12:50:00
13006,Lapsed low-value,56,1,81.57,2011-12-10 12:50:00
13007,Lapsed low-value,580,1,175.25,2011-12-10 12:50:00
13008,Lapsed low-value,323,3,545.8299999999999,2011-12-10 12:50:00
13009,Lapsed low-value,673,1,234.0,2011-12-10 12:50:00
13010,Lapsed low-value,374,2,330.12,2011-12-10 12:50:00
13011,Lapsed low-value,372,1,101.10000000000001,2011-12-10 12:50:00
13012,Champions,9,10,2601.6800000000003,2011-12-10 12:50:00
13013,Champions,1,29,12601.82,2011-12-10 12:50:00
13014,Champions,11,11,5217.23,2011-12-10 12:50:00
13015,Champions,53,11,6465.72,2011-12-10 12:50:00
13016,Recent developing,73,3,789.89,2011-12-10 12:50:00
13017,Recent developing,7,1,204.0,2011-12-10 12:50:00
13018,Champions,16,35,9742.81,2011-12-10 12:50:00
13019,At-risk established,379,6,1212.95,2011-12-10 12:50:00
13020,Lapsed low-value,563,2,606.96,2011-12-10 12:50:00
13021,Champions,4,17,4806.66,2011-12-10 12:50:00
13022,Lapsed low-value,430,1,50.3,2011-12-10 12:50:00
13023,At-risk established,64,3,1251.03,2011-12-10 12:50:00
13024,Lapsed low-value,471,2,535.42,2011-12-10 12:50:00
13025,Lapsed low-value,732,1,323.39,2011-12-10 12:50:00
13026,Champions,1,9,1712.74,2011-12-10 12:50:00
13027,Champions,114,19,17239.2,2011-12-10 12:50:00
13028,Recent developing,23,2,659.68,2011-12-10 12:50:00
13029,Recent developing,31,5,1927.3,2011-12-10 12:50:00
13030,Recent developing,11,2,1227.22,2011-12-10 12:50:00
13031,At-risk established,407,5,3419.27,2011-12-10 12:50:00
13032,Champions,52,9,2825.54,2011-12-10 12:50:00
13033,Lapsed low-value,357,2,220.55,2011-12-10 12:50:00
13034,Recent developing,55,3,922.68,2011-12-10 12:50:00
13035,At-risk established,74,3,1328.95,2011-12-10 12:50:00
13036,Lapsed low-value,685,1,307.1,2011-12-10 12:50:00
13037,At-risk established,138,12,3842.55,2011-12-10 12:50:00
13038,At-risk established,80,3,908.46,2011-12-10 12:50:00
13039,At-risk established,584,4,1010.73,2011-12-10 12:50:00
13040,Recent developing,9,2,676.99,2011-12-10 12:50:00
13041,At-risk established,451,4,799.13,2011-12-10 12:50:00
13042,At-risk established,598,3,1549.79,2011-12-10 12:50:00
13043,Lapsed low-value,273,1,471.57,2011-12-10 12:50:00
13044,At-risk established,291,11,4824.2,2011-12-10 12:50:00
13045,At-risk established,99,3,808.92,2011-12-10 12:50:00
13046,Recent developing,31,3,949.25,2011-12-10 12:50:00
13047,Champions,57,23,8479.62,2011-12-10 12:50:00
13048,Champions,14,9,4041.91,2011-12-10 12:50:00
13049,At-risk established,64,4,1384.14,2011-12-10 12:50:00
13050,Champions,15,34,11884.4,2011-12-10 12:50:00
13051,Lapsed low-value,579,2,155.8,2011-12-10 12:50:00
13052,At-risk established,212,7,3167.68,2011-12-10 12:50:00
13053,Lapsed low-value,622,1,127.65,2011-12-10 12:50:00
13055,At-risk established,78,4,2292.51,2011-12-10 12:50:00
13056,Lapsed low-value,551,1,209.48,2011-12-10 12:50:00
13057,At-risk established,530,3,722.09,2011-12-10 12:50:00
13058,Recent developing,25,3,271.40000000000003,2011-12-10 12:50:00
13059,At-risk established,250,10,2272.62,2011-12-10 12:50:00
13060,Lapsed low-value,254,1,307.53,2011-12-10 12:50:00
13061,Lapsed low-value,72,1,248.61,2011-12-10 12:50:00
13062,Lapsed low-value,191,1,346.98,2011-12-10 12:50:00
13063,Lapsed low-value,481,1,188.4,2011-12-10 12:50:00
13064,Recent developing,13,6,1680.74,2011-12-10 12:50:00
13065,At-risk established,373,5,1255.96,2011-12-10 12:50:00
13066,Recent developing,24,2,430.90000000000003,2011-12-10 12:50:00
13067,Recent developing,82,3,508.51,2011-12-10 12:50:00
13068,Recent developing,10,2,344.0,2011-12-10 12:50:00
13069,Champions,1,38,8799.210000000001,2011-12-10 12:50:00
13070,At-risk established,192,4,751.7,2011-12-10 12:50:00
13071,Lapsed low-value,612,1,129.22,2011-12-10 12:50:00
13072,Lapsed low-value,267,1,177.15,2011-12-10 12:50:00
13073,Lapsed low-value,411,2,418.08,2011-12-10 12:50:00
13074,At-risk established,511,4,1362.8400000000001,2011-12-10 12:50:00
13075,Lapsed low-value,130,1,919.61,2011-12-10 12:50:00
13076,Lapsed low-value,458,1,135.4,2011-12-10 12:50:00
13077,Champions,1,11,3048.52,2011-12-10 12:50:00
13078,Champions,3,57,28899.25,2011-12-10 12:50:00
13079,Recent developing,4,6,419.18,2011-12-10 12:50:00
13080,Lapsed low-value,179,4,260.83,2011-12-10 12:50:00
13082,Champions,126,21,7277.32,2011-12-10 12:50:00
13083,Recent developing,4,3,395.43,2011-12-10 12:50:00
13084,Lapsed low-value,492,1,116.45,2011-12-10 12:50:00
13085,At-risk established,158,8,2289.58,2011-12-10 12:50:00
13086,Lapsed low-value,383,1,439.33000000000004,2011-12-10 12:50:00
