Customer ID,HistoryPurchaseDays,HistoryInvoices,HistoryMonetary,FirstPurchaseInWindow,LastPurchaseBeforeSnapshot,SnapshotDate,ObservationStart,RecencyAtSnapshot,ObservedTenureInWindow,CustomerStageAtSnapshot,NextPurchaseDate,DaysToNextPurchase,HorizonDays,LabelEndDate,ReturnedWithinHorizon,Churn
12872,5,5,1598.5,2009-12-03,2010-05-07,2010-06-01,2009-12-03,25,155,Repeat purchase days,2010-06-18,17.0,90,2010-08-30,1,0
12873,1,1,492.4,2010-01-27,2010-01-27,2010-06-01,2009-12-03,125,0,One purchase day,2010-11-07,159.0,90,2010-08-30,0,1
12875,2,2,659.52,2010-01-11,2010-04-16,2010-06-01,2009-12-03,46,95,Repeat purchase days,2010-08-25,85.0,90,2010-08-30,1,0
12876,1,1,782.34,2010-04-28,2010-04-28,2010-06-01,2009-12-03,34,0,One purchase day,2010-11-10,162.0,90,2010-08-30,0,1
12877,2,2,481.94000000000005,2010-01-18,2010-04-25,2010-06-01,2009-12-03,37,97,Repeat purchase days,2010-06-03,2.0,90,2010-08-30,1,0
12880,1,1,337.18,2010-05-14,2010-05-14,2010-06-01,2009-12-03,18,0,One purchase day,2010-11-23,175.0,90,2010-08-30,0,1
12891,3,3,157.5,2010-02-18,2010-05-13,2010-06-01,2009-12-03,19,84,Repeat purchase days,2010-06-10,9.0,90,2010-08-30,1,0
12894,1,1,157.35,2010-05-13,2010-05-13,2010-06-01,2009-12-03,19,0,One purchase day,,,90,2010-08-30,0,1
12898,1,1,158.32,2010-02-18,2010-02-18,2010-06-01,2009-12-03,103,0,One purchase day,2010-09-02,93.0,90,2010-08-30,0,1
12905,2,2,1011.8199999999999,2010-01-26,2010-05-12,2010-06-01,2009-12-03,20,106,Repeat purchase days,,,90,2010-08-30,0,1
12909,2,2,567.21,2010-02-24,2010-05-24,2010-06-01,2009-12-03,8,89,Repeat purchase days,2010-10-11,132.0,90,2010-08-30,0,1
12910,1,1,968.46,2010-03-28,2010-03-28,2010-06-01,2009-12-03,65,0,One purchase day,2010-08-03,63.0,90,2010-08-30,1,0
12913,4,4,1365.78,2009-12-07,2010-05-18,2010-06-01,2009-12-03,14,162,Repeat purchase days,2010-10-27,148.0,90,2010-08-30,0,1
12915,1,1,148.7,2010-04-29,2010-04-29,2010-06-01,2009-12-03,33,0,One purchase day,2010-08-24,84.0,90,2010-08-30,1,0
12916,2,2,1133.82,2010-01-24,2010-04-11,2010-06-01,2009-12-03,51,77,Repeat purchase days,2010-09-23,114.0,90,2010-08-30,0,1
12917,2,2,2072.3,2009-12-09,2010-05-10,2010-06-01,2009-12-03,22,152,Repeat purchase days,2010-07-29,58.0,90,2010-08-30,1,0
12920,2,3,323.86,2009-12-14,2010-05-17,2010-06-01,2009-12-03,15,154,Repeat purchase days,2011-11-22,539.0,90,2010-08-30,0,1
12921,12,13,8020.860000000001,2009-12-03,2010-05-24,2010-06-01,2009-12-03,8,172,Repeat purchase days,2010-06-17,16.0,90,2010-08-30,1,0
12923,1,1,426.2,2010-05-13,2010-05-13,2010-06-01,2009-12-03,19,0,One purchase day,2010-11-14,166.0,90,2010-08-30,0,1
12924,4,5,1147.99,2009-12-09,2010-05-26,2010-06-01,2009-12-03,6,168,Repeat purchase days,2010-09-13,104.0,90,2010-08-30,0,1
12925,1,1,35.28,2010-04-26,2010-04-26,2010-06-01,2009-12-03,36,0,One purchase day,2011-09-26,482.0,90,2010-08-30,0,1
12926,2,2,612.4000000000001,2009-12-14,2010-03-02,2010-06-01,2009-12-03,91,78,Repeat purchase days,2010-10-01,122.0,90,2010-08-30,0,1
12931,12,17,5910.04,2009-12-03,2010-05-18,2010-06-01,2009-12-03,14,166,Repeat purchase days,2010-06-08,7.0,90,2010-08-30,1,0
12932,4,5,825.7099999999999,2010-02-10,2010-05-02,2010-06-01,2009-12-03,30,81,Repeat purchase days,2010-06-06,5.0,90,2010-08-30,1,0
12933,1,1,155.79,2009-12-10,2009-12-10,2010-06-01,2009-12-03,173,0,One purchase day,2010-09-14,105.0,90,2010-08-30,0,1
12934,1,1,181.65,2009-12-03,2009-12-03,2010-06-01,2009-12-03,180,0,One purchase day,,,90,2010-08-30,0,1
12935,3,4,804.4000000000001,2010-04-11,2010-05-11,2010-06-01,2009-12-03,21,30,Repeat purchase days,2010-06-28,27.0,90,2010-08-30,1,0
12937,2,2,314.57,2009-12-03,2009-12-17,2010-06-01,2009-12-03,166,14,Repeat purchase days,2010-06-07,6.0,90,2010-08-30,1,0
12939,3,3,1372.5,2010-01-12,2010-04-28,2010-06-01,2009-12-03,34,106,Repeat purchase days,2010-06-08,7.0,90,2010-08-30,1,0
12941,1,1,377.49,2009-12-15,2009-12-15,2010-06-01,2009-12-03,168,0,One purchase day,,,90,2010-08-30,0,1
12943,2,2,496.5,2010-04-13,2010-05-30,2010-06-01,2009-12-03,2,47,Repeat purchase days,,,90,2010-08-30,0,1
12945,1,1,437.16,2010-02-21,2010-02-21,2010-06-01,2009-12-03,100,0,One purchase day,2011-02-24,268.0,90,2010-08-30,0,1
12948,1,1,124.0,2009-12-09,2009-12-09,2010-06-01,2009-12-03,174,0,One purchase day,2011-03-20,292.0,90,2010-08-30,0,1
12949,6,8,5156.51,2009-12-03,2010-04-19,2010-06-01,2009-12-03,43,137,Repeat purchase days,2010-07-26,55.0,90,2010-08-30,1,0
12951,4,4,676.2,2010-01-10,2010-05-10,2010-06-01,2009-12-03,22,120,Repeat purchase days,2010-06-27,26.0,90,2010-08-30,1,0
12954,1,1,162.45,2010-03-11,2010-03-11,2010-06-01,2009-12-03,82,0,One purchase day,,,90,2010-08-30,0,1
12956,3,3,413.82,2009-12-15,2010-01-24,2010-06-01,2009-12-03,128,40,Repeat purchase days,2011-02-06,250.0,90,2010-08-30,0,1
12957,3,3,3392.25,2009-12-11,2010-04-13,2010-06-01,2009-12-03,49,123,Repeat purchase days,2010-06-16,15.0,90,2010-08-30,1,0
12958,1,1,166.89,2010-05-05,2010-05-05,2010-06-01,2009-12-03,27,0,One purchase day,2010-11-04,156.0,90,2010-08-30,0,1
12960,2,2,733.57,2010-02-16,2010-05-11,2010-06-01,2009-12-03,21,84,Repeat purchase days,2010-08-13,73.0,90,2010-08-30,1,0
12969,1,1,122.45,2010-04-16,2010-04-16,2010-06-01,2009-12-03,46,0,One purchase day,,,90,2010-08-30,0,1
12970,1,1,259.58,2009-12-04,2009-12-04,2010-06-01,2009-12-03,179,0,One purchase day,2010-11-15,167.0,90,2010-08-30,0,1
12971,8,8,1645.65,2009-12-15,2010-05-13,2010-06-01,2009-12-03,19,149,Repeat purchase days,2010-06-13,12.0,90,2010-08-30,1,0
12972,3,3,973.79,2010-02-16,2010-05-06,2010-06-01,2009-12-03,26,79,Repeat purchase days,2010-10-22,143.0,90,2010-08-30,0,1
12974,1,1,264.15,2010-05-23,2010-05-23,2010-06-01,2009-12-03,9,0,One purchase day,2011-05-26,359.0,90,2010-08-30,0,1
12975,1,1,441.63,2009-12-06,2009-12-06,2010-06-01,2009-12-03,177,0,One purchase day,2010-07-08,37.0,90,2010-08-30,1,0
12976,4,4,1619.02,2010-02-12,2010-05-14,2010-06-01,2009-12-03,18,91,Repeat purchase days,2010-08-19,79.0,90,2010-08-30,1,0
12978,4,4,1946.46,2009-12-10,2010-03-04,2010-06-01,2009-12-03,89,84,Repeat purchase days,2010-11-19,171.0,90,2010-08-30,0,1
12979,1,1,479.54,2009-12-10,2009-12-10,2010-06-01,2009-12-03,173,0,One purchase day,,,90,2010-08-30,0,1
12980,4,4,2759.28,2010-01-11,2010-05-18,2010-06-01,2009-12-03,14,127,Repeat purchase days,2010-06-28,27.0,90,2010-08-30,1,0
12982,3,3,1286.82,2010-04-12,2010-05-27,2010-06-01,2009-12-03,5,45,Repeat purchase days,2010-06-18,17.0,90,2010-08-30,1,0
12983,1,1,490.08000000000004,2010-04-20,2010-04-20,2010-06-01,2009-12-03,42,0,One purchase day,,,90,2010-08-30,0,1
12986,2,2,653.57,2010-01-21,2010-03-08,2010-06-01,2009-12-03,85,46,Repeat purchase days,2010-06-07,6.0,90,2010-08-30,1,0
12987,2,2,460.67999999999995,2010-01-20,2010-04-08,2010-06-01,2009-12-03,54,78,Repeat purchase days,2010-10-15,136.0,90,2010-08-30,0,1
12989,8,9,2462.64,2009-12-10,2010-04-30,2010-06-01,2009-12-03,32,141,Repeat purchase days,2010-06-01,0.0,90,2010-08-30,1,0
12990,1,1,117.0,2010-03-30,2010-03-30,2010-06-01,2009-12-03,63,0,One purchase day,2010-07-22,51.0,90,2010-08-30,1,0
12992,1,1,93.35000000000001,2009-12-14,2009-12-14,2010-06-01,2009-12-03,169,0,One purchase day,,,90,2010-08-30,0,1
12993,2,2,436.45,2010-02-18,2010-03-18,2010-06-01,2009-12-03,75,28,Repeat purchase days,2010-09-20,111.0,90,2010-08-30,0,1
12997,2,2,267.59999999999997,2010-04-06,2010-05-06,2010-06-01,2009-12-03,26,30,Repeat purchase days,2010-08-23,83.0,90,2010-08-30,1,0
12998,2,2,581.4000000000001,2010-02-24,2010-04-08,2010-06-01,2009-12-03,54,43,Repeat purchase days,2010-08-04,64.0,90,2010-08-30,1,0
13000,1,1,457.15000000000003,2009-12-14,2009-12-14,2010-06-01,2009-12-03,169,0,One purchase day,2010-12-10,192.0,90,2010-08-30,0,1
13001,9,9,6897.35,2009-12-03,2010-05-27,2010-06-01,2009-12-03,5,175,Repeat purchase days,2010-06-13,12.0,90,2010-08-30,1,0
13004,10,10,3004.94,2009-12-15,2010-05-28,2010-06-01,2009-12-03,4,164,Repeat purchase days,2010-07-01,30.0,90,2010-08-30,1,0
13007,1,1,175.25,2010-05-09,2010-05-09,2010-06-01,2009-12-03,23,0,One purchase day,,,90,2010-08-30,0,1
13008,1,1,174.01,2009-12-16,2009-12-16,2010-06-01,2009-12-03,167,0,One purchase day,2010-11-07,159.0,90,2010-08-30,0,1
13009,1,1,234.0,2010-02-05,2010-02-05,2010-06-01,2009-12-03,116,0,One purchase day,,,90,2010-08-30,0,1
13010,1,1,177.12,2010-03-01,2010-03-01,2010-06-01,2009-12-03,92,0,One purchase day,2010-11-30,182.0,90,2010-08-30,0,1
13012,1,1,271.4,2010-04-26,2010-04-26,2010-06-01,2009-12-03,36,0,One purchase day,2010-07-14,43.0,90,2010-08-30,1,0
13013,6,6,3475.64,2009-12-14,2010-05-10,2010-06-01,2009-12-03,22,147,Repeat purchase days,2010-06-11,10.0,90,2010-08-30,1,0
13015,2,2,1206.95,2010-04-15,2010-04-26,2010-06-01,2009-12-03,36,11,Repeat purchase days,2010-07-30,59.0,90,2010-08-30,1,0
13018,2,5,1464.35,2010-03-01,2010-05-18,2010-06-01,2009-12-03,14,78,Repeat purchase days,2010-09-27,118.0,90,2010-08-30,0,1
13019,4,4,768.1,2009-12-06,2010-05-23,2010-06-01,2009-12-03,9,168,Repeat purchase days,2010-10-28,149.0,90,2010-08-30,0,1
13020,2,2,606.96,2010-02-18,2010-05-26,2010-06-01,2009-12-03,6,97,Repeat purchase days,,,90,2010-08-30,0,1
13021,3,3,915.74,2009-12-05,2010-04-25,2010-06-01,2009-12-03,37,141,Repeat purchase days,2010-07-01,30.0,90,2010-08-30,1,0
13024,1,1,247.83,2010-05-06,2010-05-06,2010-06-01,2009-12-03,26,0,One purchase day,2010-08-26,86.0,90,2010-08-30,1,0
13025,1,1,323.39,2009-12-08,2009-12-08,2010-06-01,2009-12-03,175,0,One purchase day,,,90,2010-08-30,0,1
13026,3,3,693.13,2009-12-13,2010-04-27,2010-06-01,2009-12-03,35,135,Repeat purchase days,2010-08-08,68.0,90,2010-08-30,1,0
13027,7,7,4368.0,2010-01-20,2010-05-25,2010-06-01,2009-12-03,7,125,Repeat purchase days,2010-06-29,28.0,90,2010-08-30,1,0
13036,1,1,307.1,2010-01-24,2010-01-24,2010-06-01,2009-12-03,128,0,One purchase day,,,90,2010-08-30,0,1
13037,4,5,1683.4599999999998,2009-12-03,2010-04-27,2010-06-01,2009-12-03,35,145,Repeat purchase days,2010-06-17,16.0,90,2010-08-30,1,0
13039,4,4,1010.73,2009-12-17,2010-05-04,2010-06-01,2009-12-03,28,138,Repeat purchase days,,,90,2010-08-30,0,1
13041,1,1,256.16,2010-04-29,2010-04-29,2010-06-01,2009-12-03,33,0,One purchase day,2010-07-05,34.0,90,2010-08-30,1,0
13042,3,3,1549.79,2009-12-07,2010-04-20,2010-06-01,2009-12-03,42,134,Repeat purchase days,,,90,2010-08-30,0,1
13044,8,8,3431.15,2010-01-08,2010-05-26,2010-06-01,2009-12-03,6,138,Repeat purchase days,2010-07-12,41.0,90,2010-08-30,1,0
13047,6,6,2899.67,2009-12-16,2010-05-24,2010-06-01,2009-12-03,8,159,Repeat purchase days,2010-06-02,1.0,90,2010-08-30,1,0
13048,3,3,912.5,2010-01-27,2010-05-25,2010-06-01,2009-12-03,7,118,Repeat purchase days,2010-07-21,50.0,90,2010-08-30,1,0
13050,6,6,2016.53,2009-12-15,2010-04-25,2010-06-01,2009-12-03,37,131,Repeat purchase days,2010-06-11,10.0,90,2010-08-30,1,0
13051,2,2,155.8,2010-03-30,2010-05-10,2010-06-01,2009-12-03,22,41,Repeat purchase days,,,90,2010-08-30,0,1
13052,3,3,1884.44,2010-02-23,2010-05-12,2010-06-01,2009-12-03,20,78,Repeat purchase days,2010-06-07,6.0,90,2010-08-30,1,0
13053,1,1,127.65,2010-03-28,2010-03-28,2010-06-01,2009-12-03,65,0,One purchase day,,,90,2010-08-30,0,1
13057,1,1,353.49,2010-03-18,2010-03-18,2010-06-01,2009-12-03,75,0,One purchase day,2010-06-24,23.0,90,2010-08-30,1,0
13059,1,2,621.44,2010-03-31,2010-03-31,2010-06-01,2009-12-03,62,0,One purchase day,2010-06-10,9.0,90,2010-08-30,1,0
13064,1,1,239.65,2010-04-27,2010-04-27,2010-06-01,2009-12-03,35,0,One purchase day,2010-06-07,6.0,90,2010-08-30,1,0
13070,2,2,308.4,2009-12-07,2010-04-29,2010-06-01,2009-12-03,33,143,Repeat purchase days,2010-09-06,97.0,90,2010-08-30,0,1
13071,1,1,129.22,2010-04-06,2010-04-06,2010-06-01,2009-12-03,56,0,One purchase day,,,90,2010-08-30,0,1
13074,3,3,1046.3400000000001,2009-12-16,2010-04-01,2010-06-01,2009-12-03,61,106,Repeat purchase days,2010-07-16,45.0,90,2010-08-30,1,0
13077,3,3,960.89,2009-12-11,2010-04-29,2010-06-01,2009-12-03,33,139,Repeat purchase days,2010-06-17,16.0,90,2010-08-30,1,0
13078,13,13,6360.82,2009-12-08,2010-05-27,2010-06-01,2009-12-03,5,170,Repeat purchase days,2010-06-07,6.0,90,2010-08-30,1,0
13080,2,2,140.85,2010-04-09,2010-05-27,2010-06-01,2009-12-03,5,48,Repeat purchase days,2010-11-03,155.0,90,2010-08-30,0,1
13081,8,8,13743.51,2009-12-08,2010-05-28,2010-06-01,2009-12-03,4,171,Repeat purchase days,2010-07-01,30.0,90,2010-08-30,1,0
13082,3,5,1901.34,2009-12-22,2010-05-24,2010-06-01,2009-12-03,8,153,Repeat purchase days,2010-06-07,6.0,90,2010-08-30,1,0
13085,2,4,1366.1,2009-12-03,2010-01-29,2010-06-01,2009-12-03,123,57,Repeat purchase days,2011-02-17,261.0,90,2010-08-30,0,1
13087,1,1,313.64,2009-12-13,2009-12-13,2010-06-01,2009-12-03,170,0,One purchase day,,,90,2010-08-30,0,1
13089,29,39,18526.27,2009-12-07,2010-05-26,2010-06-01,2009-12-03,6,170,Repeat purchase days,2010-06-08,7.0,90,2010-08-30,1,0
13091,1,1,739.03,2009-12-10,2009-12-10,2010-06-01,2009-12-03,173,0,One purchase day,2011-11-11,528.0,90,2010-08-30,0,1
13092,3,3,673.75,2010-02-10,2010-04-15,2010-06-01,2009-12-03,47,64,Repeat purchase days,2010-06-10,9.0,90,2010-08-30,1,0
13093,14,17,13093.48,2009-12-04,2010-05-27,2010-06-01,2009-12-03,5,174,Repeat purchase days,2010-06-11,10.0,90,2010-08-30,1,0
13097,7,9,3415.6,2009-12-09,2010-05-18,2010-06-01,2009-12-03,14,160,Repeat purchase days,2010-06-22,21.0,90,2010-08-30,1,0
13101,2,2,449.30999999999995,2010-01-27,2010-05-27,2010-06-01,2009-12-03,5,120,Repeat purchase days,2010-07-29,58.0,90,2010-08-30,1,0
13102,2,2,807.4000000000001,2010-05-06,2010-05-24,2010-06-01,2009-12-03,8,18,Repeat purchase days,2010-06-17,16.0,90,2010-08-30,1,0
13103,1,1,123.34,2010-05-11,2010-05-11,2010-06-01,2009-12-03,21,0,One purchase day,2010-09-28,119.0,90,2010-08-30,0,1
13104,1,1,96.66,2010-02-24,2010-02-24,2010-06-01,2009-12-03,97,0,One purchase day,2010-06-24,23.0,90,2010-08-30,1,0
13107,2,2,1299.73,2010-02-04,2010-04-08,2010-06-01,2009-12-03,54,63,Repeat purchase days,2010-06-15,14.0,90,2010-08-30,1,0
13110,2,2,311.22,2010-01-18,2010-02-24,2010-06-01,2009-12-03,97,37,Repeat purchase days,2010-06-01,0.0,90,2010-08-30,1,0
13111,1,1,321.88000000000005,2009-12-21,2009-12-21,2010-06-01,2009-12-03,162,0,One purchase day,,,90,2010-08-30,0,1
13113,3,3,1483.5,2010-03-28,2010-05-30,2010-06-01,2009-12-03,2,63,Repeat purchase days,2010-07-02,31.0,90,2010-08-30,1,0
13114,1,1,234.38,2009-12-09,2009-12-09,2010-06-01,2009-12-03,174,0,One purchase day,,,90,2010-08-30,0,1
13115,2,2,936.99,2010-04-19,2010-05-17,2010-06-01,2009-12-03,15,28,Repeat purchase days,2010-06-17,16.0,90,2010-08-30,1,0
13117,3,3,405.54999999999995,2010-03-26,2010-05-09,2010-06-01,2009-12-03,23,44,Repeat purchase days,2010-06-16,15.0,90,2010-08-30,1,0
13119,1,1,134.9,2010-02-09,2010-02-09,2010-06-01,2009-12-03,112,0,One purchase day,,,90,2010-08-30,0,1
13126,2,2,730.71,2010-03-02,2010-04-23,2010-06-01,2009-12-03,39,52,Repeat purchase days,2010-07-28,57.0,90,2010-08-30,1,0
13128,1,1,263.5,2010-03-18,2010-03-18,2010-06-01,2009-12-03,75,0,One purchase day,,,90,2010-08-30,0,1
13131,1,1,651.41,2010-02-09,2010-02-09,2010-06-01,2009-12-03,112,0,One purchase day,2010-06-03,2.0,90,2010-08-30,1,0
13136,2,2,1853.74,2009-12-08,2010-05-02,2010-06-01,2009-12-03,30,145,Repeat purchase days,2010-08-02,62.0,90,2010-08-30,1,0
13141,5,5,2161.14,2009-12-09,2010-05-12,2010-06-01,2009-12-03,20,154,Repeat purchase days,2010-06-08,7.0,90,2010-08-30,1,0
13143,1,1,399.2,2010-05-04,2010-05-04,2010-06-01,2009-12-03,28,0,One purchase day,,,90,2010-08-30,0,1
13145,1,1,102.0,2010-04-19,2010-04-19,2010-06-01,2009-12-03,43,0,One purchase day,2010-07-11,40.0,90,2010-08-30,1,0
13148,7,7,2720.4700000000003,2009-12-07,2010-05-21,2010-06-01,2009-12-03,11,165,Repeat purchase days,2010-07-25,54.0,90,2010-08-30,1,0
13150,1,1,161.57,2010-03-19,2010-03-19,2010-06-01,2009-12-03,74,0,One purchase day,2010-08-12,72.0,90,2010-08-30,1,0
13151,2,2,1312.37,2010-03-22,2010-03-24,2010-06-01,2009-12-03,69,2,Repeat purchase days,2011-02-17,261.0,90,2010-08-30,0,1
13152,4,4,1313.24,2010-01-14,2010-05-19,2010-06-01,2009-12-03,13,125,Repeat purchase days,2010-06-28,27.0,90,2010-08-30,1,0
13154,1,1,337.1,2009-12-04,2009-12-04,2010-06-01,2009-12-03,179,0,One purchase day,2010-07-20,49.0,90,2010-08-30,1,0
13156,2,2,1239.6,2010-02-01,2010-02-09,2010-06-01,2009-12-03,112,8,Repeat purchase days,2010-11-19,171.0,90,2010-08-30,0,1
13157,2,2,1804.2099999999998,2010-03-08,2010-05-14,2010-06-01,2009-12-03,18,67,Repeat purchase days,2010-08-22,82.0,90,2010-08-30,1,0
13162,8,8,5733.95,2009-12-04,2010-05-18,2010-06-01,2009-12-03,14,165,Repeat purchase days,2010-06-13,12.0,90,2010-08-30,1,0
13163,1,1,17.65,2010-04-08,2010-04-08,2010-06-01,2009-12-03,54,0,One purchase day,,,90,2010-08-30,0,1
13164,2,2,308.45000000000005,2010-02-10,2010-05-19,2010-06-01,2009-12-03,13,98,Repeat purchase days,,,90,2010-08-30,0,1
13169,1,1,127.2,2010-05-26,2010-05-26,2010-06-01,2009-12-03,6,0,One purchase day,2011-04-01,304.0,90,2010-08-30,0,1
13173,7,8,1696.0,2009-12-10,2010-05-27,2010-06-01,2009-12-03,5,168,Repeat purchase days,2010-09-17,108.0,90,2010-08-30,0,1
13174,5,6,3924.48,2009-12-04,2010-05-21,2010-06-01,2009-12-03,11,168,Repeat purchase days,2010-09-24,115.0,90,2010-08-30,0,1
13175,2,2,793.0999999999999,2009-12-04,2010-05-06,2010-06-01,2009-12-03,26,153,Repeat purchase days,,,90,2010-08-30,0,1
13178,5,5,3902.57,2009-12-16,2010-04-27,2010-06-01,2009-12-03,35,132,Repeat purchase days,2010-06-08,7.0,90,2010-08-30,1,0
13179,1,1,572.3100000000001,2010-03-31,2010-03-31,2010-06-01,2009-12-03,62,0,One purchase day,,,90,2010-08-30,0,1
13180,1,1,86.10000000000001,2010-04-11,2010-04-11,2010-06-01,2009-12-03,51,0,One purchase day,,,90,2010-08-30,0,1
13183,2,2,853.76,2010-03-14,2010-05-06,2010-06-01,2009-12-03,26,53,Repeat purchase days,2010-06-16,15.0,90,2010-08-30,1,0
13187,1,3,93.28999999999999,2010-03-25,2010-03-25,2010-06-01,2009-12-03,68,0,One purchase day,2011-01-06,219.0,90,2010-08-30,0,1
13190,2,2,310.15,2009-12-07,2010-01-31,2010-06-01,2009-12-03,121,55,Repeat purchase days,2010-06-13,12.0,90,2010-08-30,1,0
13191,1,1,159.21,2010-02-19,2010-02-19,2010-06-01,2009-12-03,102,0,One purchase day,,,90,2010-08-30,0,1
13192,2,2,1359.57,2010-01-22,2010-04-27,2010-06-01,2009-12-03,35,95,Repeat purchase days,2010-06-22,21.0,90,2010-08-30,1,0
13196,1,1,190.77,2010-04-01,2010-04-01,2010-06-01,2009-12-03,61,0,One purchase day,2010-08-09,69.0,90,2010-08-30,1,0
13197,1,1,373.01000000000005,2010-04-09,2010-04-09,2010-06-01,2009-12-03,53,0,One purchase day,,,90,2010-08-30,0,1
13199,10,13,2960.93,2009-12-05,2010-05-07,2010-06-01,2009-12-03,25,153,Repeat purchase days,2010-06-09,8.0,90,2010-08-30,1,0
13201,2,2,653.0799999999999,2010-03-07,2010-05-24,2010-06-01,2009-12-03,8,78,Repeat purchase days,2010-07-08,37.0,90,2010-08-30,1,0
13202,4,4,1051.49,2009-12-09,2010-05-13,2010-06-01,2009-12-03,19,155,Repeat purchase days,2010-06-13,12.0,90,2010-08-30,1,0
13203,2,2,460.21999999999997,2009-12-17,2010-03-18,2010-06-01,2009-12-03,75,91,Repeat purchase days,2010-06-24,23.0,90,2010-08-30,1,0
13204,1,1,966.6600000000001,2009-12-08,2009-12-08,2010-06-01,2009-12-03,175,0,One purchase day,,,90,2010-08-30,0,1
13206,10,11,7533.04,2009-12-07,2010-05-24,2010-06-01,2009-12-03,8,168,Repeat purchase days,2010-08-27,87.0,90,2010-08-30,1,0
13207,1,1,214.20000000000002,2010-04-06,2010-04-06,2010-06-01,2009-12-03,56,0,One purchase day,2010-09-14,105.0,90,2010-08-30,0,1
13208,1,1,61.12,2009-12-03,2009-12-03,2010-06-01,2009-12-03,180,0,One purchase day,2010-06-24,23.0,90,2010-08-30,1,0
13209,4,4,2126.5,2010-01-24,2010-05-07,2010-06-01,2009-12-03,25,103,Repeat purchase days,2010-07-13,42.0,90,2010-08-30,1,0
13211,3,4,688.1500000000001,2009-12-06,2010-05-09,2010-06-01,2009-12-03,23,154,Repeat purchase days,2010-07-16,45.0,90,2010-08-30,1,0
13213,1,1,294.7,2010-05-20,2010-05-20,2010-06-01,2009-12-03,12,0,One purchase day,2010-07-22,51.0,90,2010-08-30,1,0
13214,3,3,1957.8300000000002,2010-03-03,2010-05-06,2010-06-01,2009-12-03,26,64,Repeat purchase days,2010-06-30,29.0,90,2010-08-30,1,0
13217,1,1,130.38,2010-02-22,2010-02-22,2010-06-01,2009-12-03,99,0,One purchase day,2011-07-06,400.0,90,2010-08-30,0,1
13219,1,1,76.23,2010-03-31,2010-03-31,2010-06-01,2009-12-03,62,0,One purchase day,,,90,2010-08-30,0,1
13220,1,1,516.8,2010-05-13,2010-05-13,2010-06-01,2009-12-03,19,0,One purchase day,2011-04-17,320.0,90,2010-08-30,0,1
13222,1,1,88.5,2010-05-11,2010-05-11,2010-06-01,2009-12-03,21,0,One purchase day,,,90,2010-08-30,0,1
13223,2,2,402.72,2010-02-12,2010-05-16,2010-06-01,2009-12-03,16,93,Repeat purchase days,2010-06-29,28.0,90,2010-08-30,1,0
13225,4,5,5842.07,2009-12-17,2010-04-12,2010-06-01,2009-12-03,50,116,Repeat purchase days,2010-06-18,17.0,90,2010-08-30,1,0
13230,4,4,735.7,2010-03-18,2010-05-27,2010-06-01,2009-12-03,5,70,Repeat purchase days,2010-06-03,2.0,90,2010-08-30,1,0
13233,1,1,290.63,2010-01-14,2010-01-14,2010-06-01,2009-12-03,138,0,One purchase day,2010-10-15,136.0,90,2010-08-30,0,1
13234,2,2,356.95,2009-12-07,2010-02-05,2010-06-01,2009-12-03,116,60,Repeat purchase days,,,90,2010-08-30,0,1
13238,1,1,117.0,2010-04-28,2010-04-28,2010-06-01,2009-12-03,34,0,One purchase day,2010-10-05,126.0,90,2010-08-30,0,1
13240,2,3,192.12,2010-02-25,2010-04-18,2010-06-01,2009-12-03,44,52,Repeat purchase days,2010-10-24,145.0,90,2010-08-30,0,1
13242,2,2,214.5,2010-02-09,2010-05-26,2010-06-01,2009-12-03,6,106,Repeat purchase days,2010-08-29,89.0,90,2010-08-30,1,0
13243,1,1,292.66,2010-03-18,2010-03-18,2010-06-01,2009-12-03,75,0,One purchase day,2010-09-16,107.0,90,2010-08-30,0,1
13249,3,3,305.6,2010-01-24,2010-04-30,2010-06-01,2009-12-03,32,96,Repeat purchase days,2010-06-23,22.0,90,2010-08-30,1,0
13252,1,1,288.9,2010-03-24,2010-03-24,2010-06-01,2009-12-03,69,0,One purchase day,2010-11-10,162.0,90,2010-08-30,0,1
13253,1,1,974.39,2010-01-05,2010-01-05,2010-06-01,2009-12-03,147,0,One purchase day,2010-10-05,126.0,90,2010-08-30,0,1
13259,5,6,823.26,2010-01-10,2010-05-16,2010-06-01,2009-12-03,16,126,Repeat purchase days,2010-11-07,159.0,90,2010-08-30,0,1
13262,1,1,232.41,2010-04-18,2010-04-18,2010-06-01,2009-12-03,44,0,One purchase day,2010-11-15,167.0,90,2010-08-30,0,1
13266,4,4,1266.52,2009-12-17,2010-05-25,2010-06-01,2009-12-03,7,159,Repeat purchase days,2010-07-21,50.0,90,2010-08-30,1,0
13267,7,7,2336.06,2009-12-07,2010-05-10,2010-06-01,2009-12-03,22,154,Repeat purchase days,2010-07-14,43.0,90,2010-08-30,1,0
13269,3,5,1349.4,2009-12-17,2010-04-23,2010-06-01,2009-12-03,39,127,Repeat purchase days,2010-06-30,29.0,90,2010-08-30,1,0
13275,1,1,180.16,2010-03-17,2010-03-17,2010-06-01,2009-12-03,76,0,One purchase day,2010-11-21,173.0,90,2010-08-30,0,1
13276,1,1,388.88,2010-03-07,2010-03-07,2010-06-01,2009-12-03,86,0,One purchase day,2010-07-25,54.0,90,2010-08-30,1,0
